,category,strain,url
15739,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_b2ab.jpg
15740,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_f2b1.jpg
15741,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_8952.jpg
15742,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_fb42.jpg
15743,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_b601.jpg
15744,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sour-diesel_100x100_706a.jpg
15745,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_d27d.jpg
15746,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_e46c.jpg
15747,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_1cfa.jpg
15748,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_7ca1.jpg
15749,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_5cc6.jpg
15750,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_3226.jpg
15751,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/green-crack_100x100_b82a.jpg
15752,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_a7d1.jpg
15753,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_5f0a.jpg
15754,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_2543.jpg
15755,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_4655.jpg
15756,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_1029.jpg
15757,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_c236.jpg
15758,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_71d2.jpg
15759,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_2125.jpg
15760,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_53f2.jpg
15761,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_4ff6.jpg
15762,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_a48b.jpg
15763,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/lemon-haze_100x100_06b5.jpg
15764,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_06eb.jpg
15765,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_fc47.jpg
15766,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_298d.jpg
15767,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_5819.jpg
15768,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_f44b.jpg
15769,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_2abd.jpg
15770,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_8cfa.jpg
15771,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_5dea.jpg
15772,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_869a.jpg
15773,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/durban-poison_100x100_406f.jpg
15774,sativa,alaskan-thunder-fuck,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_55bb.jpg
15775,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_3371.jpg
15776,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_7431.jpg
15777,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_5f1a.jpg
15778,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_4b6d.jpg
15779,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_1d5c.jpg
15780,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_8cfb.jpg
15781,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_579b.jpg
15782,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_59a4.jpg
15783,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_6476.jpg
15784,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_61ae.jpg
15785,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_13f7.jpg
15786,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_ee8f.jpg
15787,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_02aa.jpg
15788,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_175d.jpg
15789,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_7e0f.jpg
15790,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_19b4.jpg
15791,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_f673.jpg
15792,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_1deb.jpg
15793,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_711c.jpg
15794,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_4aee.jpg
15795,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_407f.jpg
15796,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_e6f9.jpg
15797,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_0a09.jpg
15798,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_21ad.jpg
15799,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_438b.jpg
15800,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_cee4.jpg
15801,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_d0f8.jpg
15802,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_8245.jpg
15803,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_f4dc.jpg
15804,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_39da.jpg
15805,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_3b6a.jpg
15806,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_fd7b.jpg
15807,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_c80b.jpg
15808,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_2d0a.jpg
15809,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_4612.jpg
15810,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_edbd.jpg
15811,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_c55d.jpg
15812,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_5072.jpg
15813,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_f192.jpg
15814,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_fc0b.jpg
15815,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_f4d5.jpg
15816,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/amnesia_100x100_b248.jpg
15817,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_26bd.jpg
15818,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_624f.jpg
15819,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_e7f9.jpg
15820,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_c988.jpg
15821,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_75b6.jpg
15822,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_8b39.jpg
15823,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_daa1.jpg
15824,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_71d0.jpg
15825,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_b0d6.jpg
15826,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_3c0e.jpg
15827,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_5944.jpg
15828,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_8dd7.jpg
15829,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_50dd.jpg
15830,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_ddxvq0eq.jw1.jpg
15831,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_0rwddj5k.qnl.jpg
15832,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_f0rigev0.pgw.jpg
15833,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_mchdbs20.t5s.jpg
15834,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_vuly5pn2.xzy.jpg
15835,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_jyks1wqo.mn2.jpg
15836,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_tea4gr3t.jtj.jpg
15837,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_n3wm4mmn.k5v.jpg
15838,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_wsezxvwv.5hl.jpg
15839,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_q3m4r1fl.5sk.jpg
15840,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_laqlvohy.vvr.jpg
15841,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_4f22.jpg
15842,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_43bf.jpg
15843,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_ed89.jpg
15844,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_e142.jpg
15845,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_3120.jpg
15846,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_e1c9.jpg
15847,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_36ab.jpg
15848,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_5c3e.jpg
15849,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_4f3c.jpg
15850,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_f443.jpg
15851,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_4364.jpg
15852,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_c4c2.jpg
15853,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_1971.jpg
15854,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_ac65.jpg
15855,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_9301.jpg
15856,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_a9f0.jpg
15857,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_b926.jpg
15858,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_d893.jpg
15859,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_490b.jpg
15860,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_1fdb.jpg
15861,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_e997.jpg
15862,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_d78a.jpg
15863,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_c8b9.jpg
15864,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_70e9.jpg
15865,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_5b0f.jpg
15866,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_ff4a.jpg
15867,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_f85c.jpg
15868,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_f50a.jpg
15869,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_87f4.jpg
15870,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_efb8.jpg
15871,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_2257.jpg
15872,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_2737.jpg
15873,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_d410.jpg
15874,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_5550.jpg
15875,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_e66e.jpg
15876,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_d099.jpg
15877,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_5f40.jpg
15878,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_2b18.jpg
15879,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_4b88.jpg
15880,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_1048.jpg
15881,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_8fb7.jpg
15882,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_80e8.jpg
15883,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_0647.jpg
15884,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_8b58.jpg
15885,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_a348.jpg
15886,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_7931.jpg
15887,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_ec59.jpg
15888,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_2a80.jpg
15889,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_d533.jpg
15890,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_b2cd.jpg
15891,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_1e04.jpg
15892,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_c9d5.jpg
15893,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_4299.jpg
15894,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/silver-haze_100x100_3f34.jpg
15895,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_0fbc.jpg
15896,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_0895.jpg
15897,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_ccb5.jpg
15898,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_4527.jpg
15899,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_b88e.jpg
15900,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/ghost-train-haze_100x100_69d9.jpg
15901,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_4e1tpsnd.bdd.jpg
15902,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_1ogcvjbq.zbu.jpg
15903,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_xtjs5foq.gum.jpg
15904,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_q0wzghbc.e30.jpg
15905,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/purple-haze_100x100_cm5pk0r0.vks.jpg
15906,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Purple-Haze_100x100_avvln5je.ck5.jpg
15907,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_812a.jpg
15908,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_15a8.jpg
15909,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_be66.jpg
15910,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_eb33.jpg
15911,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_b7e9.jpg
15912,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/sweet-island-skunk_100x100_3388.jpg
15913,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Purple-Haze_100x100_j1hgjtft.av0.jpg
15914,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Purple-Haze_100x100_xzpqqgaw.v0m.jpg
15915,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Purple-Haze_100x100_qs5uaotk.avl.jpg
15916,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Purple-Haze_100x100_i4gqo4nl.goq.jpg
15917,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_a1e9.jpg
15918,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_ffc4.jpg
15919,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/Purple-Haze_100x100_g3yry2jf.ul4.jpg
15920,sativa,amnesia,https://leafly-s3.s3.amazonaws.com/leafly/reviews/island-sweet-skunk_100x100_c9cb.jpg
15921,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_7d87.jpg
15922,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_3de0.jpg
15923,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/strawberry-cough_100x100_12ca.jpg
15924,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_0919.jpg
15925,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_7999.jpg
15926,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_e4a3.jpg
15927,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_aee6.jpg
15928,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_e5bf.jpg
15929,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/alaskan-thunder-fuck_100x100_c243.jpg
15930,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_693c.jpg
15931,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_4fa6.jpg
15932,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_a851.jpg
15933,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_d878.jpg
15934,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/jack-herer_100x100_67ef.jpg
15935,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_7c39.jpg
15936,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_5303.jpg
15937,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_9a99.jpg
15938,sativa,amnesia-haze,https://leafly-s3.s3.amazonaws.com/leafly/reviews/super-silver-haze_100x100_c794.jpg
